id,user_id,action_type_id,value,points_awarded,date
735,6,2,22.49,0,2025-10-10
736,6,3,1.0,10,2025-10-10
737,6,4,0.85,16,2025-10-10
738,6,5,1.0,10,2025-10-10
739,6,1,12.66,3,2025-10-11
740,6,2,103.22,0,2025-10-11
741,6,3,5.0,3,2025-10-11
742,6,4,0.95,15,2025-10-11
743,6,5,4.0,4,2025-10-11
744,6,1,12.11,2,2025-10-12
745,6,2,26.86,0,2025-10-12
746,6,3,1.0,10,2025-10-12
747,6,4,1.75,11,2025-10-12
748,6,5,5.0,3,2025-10-12
749,6,1,17.31,3,2025-10-13
750,6,2,83.11,0,2025-10-13
751,6,3,3.0,5,2025-10-13
752,6,4,1.0,15,2025-10-13
753,6,5,3.0,5,2025-10-13
754,6,1,6.25,1,2025-10-14
755,6,2,63.13,0,2025-10-14
756,6,3,4.0,4,2025-10-14
757,6,4,0.94,15,2025-10-14
758,6,5,1.0,10,2025-10-14
759,6,1,1.82,0,2025-10-15
760,6,2,24.51,0,2025-10-15
761,6,3,6.0,3,2025-10-15
762,6,4,0.46,20,2025-10-15
763,6,5,5.0,3,2025-10-15
764,6,1,1.2,0,2025-10-16
765,6,2,172.63,0,2025-10-16
766,6,3,8.0,2,2025-10-16
767,6,4,0.86,16,2025-10-16
768,6,1,18.82,4,2025-10-17
769,6,2,81.9,0,2025-10-17
770,6,4,1.95,10,2025-10-17
771,6,5,4.0,4,2025-10-17
772,6,1,10.15,2,2025-10-18
773,6,2,36.3,0,2025-10-18
774,6,3,7.0,2,2025-10-18
775,6,4,0.68,18,2025-10-18
776,6,1,2.3,0,2025-10-19
777,6,2,57.36,0,2025-10-19
778,6,3,3.0,5,2025-10-19
779,6,4,1.67,11,2025-10-19
780,6,5,4.0,4,2025-10-19
781,6,1,12.27,2,2025-10-20
782,6,2,119.26,0,2025-10-20
783,6,4,1.34,13,2025-10-20
784,6,5,5.0,3,2025-10-20
785,6,1,3.61,1,2025-10-21
786,6,2,129.46,0,2025-10-21
787,6,3,4.0,4,2025-10-21
788,6,4,1.87,10,2025-10-21
789,6,5,2.0,7,2025-10-21
790,6,6,1.0,1,2025-10-21
791,6,1,11.33,2,2025-10-22
792,6,2,78.13,0,2025-10-22
793,6,3,2.0,7,2025-10-22
794,6,4,1.56,12,2025-10-22
795,6,1,7.52,2,2025-10-23
796,6,2,87.12,0,2025-10-23
797,6,3,2.0,7,2025-10-23
798,6,4,0.93,16,2025-10-23
799,6,5,5.0,3,2025-10-23
800,6,1,11.92,2,2025-10-24
801,6,2,160.17,0,2025-10-24
802,6,3,2.0,7,2025-10-24
803,6,4,0.57,19,2025-10-24
804,6,5,4.0,4,2025-10-24
805,6,1,8.86,2,2025-10-25
806,6,2,82.08,0,2025-10-25
807,6,3,9.0,2,2025-10-25
808,6,4,1.05,15,2025-10-25
809,6,5,2.0,7,2025-10-25
810,6,1,6.9,1,2025-10-26
811,6,2,28.85,0,2025-10-26
812,6,3,10.0,2,2025-10-26
813,6,4,1.45,12,2025-10-26
814,6,5,3.0,5,2025-10-26
815,6,1,4.41,1,2025-10-27
816,6,2,177.36,0,2025-10-27
817,6,4,0.31,23,2025-10-27
818,6,5,2.0,7,2025-10-27
819,6,1,15.28,3,2025-10-28
820,6,2,59.21,0,2025-10-28
821,6,3,1.0,10,2025-10-28
822,6,4,0.31,23,2025-10-28
823,6,5,5.0,3,2025-10-28
824,6,1,10.65,2,2025-10-29
825,6,2,49.12,0,2025-10-29
826,6,3,8.0,2,2025-10-29
827,6,4,1.72,11,2025-10-29
828,6,5,2.0,7,2025-10-29
829,6,1,0.85,0,2025-10-30
830,6,2,13.19,1,2025-10-30
831,6,3,1.0,10,2025-10-30
832,6,4,1.77,11,2025-10-30
833,6,5,4.0,4,2025-10-30
834,6,1,12.8,3,2025-10-31
835,6,2,59.22,0,2025-10-31
836,6,3,6.0,3,2025-10-31
837,6,4,0.34,22,2025-10-31
838,6,5,2.0,7,2025-10-31
839,6,1,9.2,2,2025-11-01
840,6,2,127.23,0,2025-11-01
841,6,3,5.0,3,2025-11-01
842,6,4,0.45,21,2025-11-01
843,6,1,10.48,2,2025-11-02
844,6,2,77.28,0,2025-11-02
845,6,3,4.0,4,2025-11-02
846,6,4,1.57,12,2025-11-02
847,6,5,1.0,10,2025-11-02
848,6,1,10.21,2,2025-11-03
849,6,2,29.38,0,2025-11-03
850,6,3,8.0,2,2025-11-03
851,6,4,0.63,18,2025-11-03
852,6,5,2.0,7,2025-11-03
853,6,1,12.91,3,2025-11-04
854,6,2,35.11,0,2025-11-04
855,6,3,1.0,10,2025-11-04
856,6,4,0.55,19,2025-11-04
857,6,5,1.0,10,2025-11-04
858,6,1,15.18,3,2025-11-05
859,6,2,22.81,0,2025-11-05
860,6,3,10.0,2,2025-11-05
861,6,4,1.14,14,2025-11-05
862,6,5,4.0,4,2025-11-05
863,6,1,18.48,4,2025-11-06
864,6,2,105.96,0,2025-11-06
865,6,3,10.0,2,2025-11-06
866,6,4,1.98,10,2025-11-06
867,6,5,2.0,7,2025-11-06
868,7,1,3.02,1,2025-10-08
869,7,2,21.61,0,2025-10-08
870,7,3,7.0,2,2025-10-08
871,7,4,1.37,13,2025-10-08
872,7,5,2.0,7,2025-10-08
873,7,1,1.48,0,2025-10-09
874,7,2,88.5,0,2025-10-09
875,7,4,0.4,21,2025-10-09
876,7,5,2.0,7,2025-10-09
877,7,1,17.11,3,2025-10-10
878,7,2,114.55,0,2025-10-10
879,7,3,8.0,2,2025-10-10
880,7,4,0.95,15,2025-10-10
881,7,5,4.0,4,2025-10-10
882,7,1,17.92,4,2025-10-11
883,7,2,86.45,0,2025-10-11
884,7,3,9.0,2,2025-10-11
885,7,4,1.41,12,2025-10-11
886,7,5,2.0,7,2025-10-11
887,7,1,19.15,4,2025-10-12
888,7,2,86.59,0,2025-10-12
889,7,3,5.0,3,2025-10-12
890,7,4,1.97,10,2025-10-12
891,7,1,4.95,1,2025-10-13
892,7,2,84.42,0,2025-10-13
893,7,3,7.0,2,2025-10-13
894,7,4,1.19,14,2025-10-13
895,7,5,4.0,4,2025-10-13
896,7,1,5.66,1,2025-10-14
897,7,2,79.49,0,2025-10-14
898,7,3,5.0,3,2025-10-14
899,7,4,1.45,12,2025-10-14
900,7,1,1.32,0,2025-10-15
901,7,2,26.07,0,2025-10-15
902,7,3,10.0,2,2025-10-15
903,7,4,0.96,15,2025-10-15
904,7,5,2.0,7,2025-10-15
905,7,1,18.13,4,2025-10-16
906,7,2,158.46,0,2025-10-16
907,7,3,5.0,3,2025-10-16
908,7,4,0.44,21,2025-10-16
909,7,5,5.0,3,2025-10-16
910,7,1,19.35,4,2025-10-17
911,7,2,128.74,0,2025-10-17
912,7,3,6.0,3,2025-10-17
913,7,4,0.52,20,2025-10-17
914,7,5,5.0,3,2025-10-17
915,7,1,7.53,2,2025-10-18
916,7,2,144.58,0,2025-10-18
917,7,3,2.0,7,2025-10-18
918,7,4,1.44,12,2025-10-18
919,7,5,5.0,3,2025-10-18
920,7,1,1.87,0,2025-10-19
921,7,2,123.98,0,2025-10-19
922,7,3,8.0,2,2025-10-19
923,7,4,0.92,16,2025-10-19
924,7,5,2.0,7,2025-10-19
925,7,1,6.83,1,2025-10-20
926,7,2,140.25,0,2025-10-20
927,7,3,3.0,5,2025-10-20
928,7,4,0.69,18,2025-10-20
929,7,5,1.0,10,2025-10-20
930,7,1,15.76,3,2025-10-21
931,7,2,96.31,0,2025-10-21
932,7,3,8.0,2,2025-10-21
933,7,4,1.72,11,2025-10-21
934,7,5,4.0,4,2025-10-21
935,7,1,15.33,3,2025-10-22
936,7,2,32.28,0,2025-10-22
937,7,3,6.0,3,2025-10-22
938,7,4,0.56,19,2025-10-22
939,7,5,1.0,10,2025-10-22
940,7,1,16.18,3,2025-10-23
941,7,2,38.14,0,2025-10-23
942,7,3,7.0,2,2025-10-23
943,7,4,0.37,22,2025-10-23
944,7,5,2.0,7,2025-10-23
945,7,1,8.88,2,2025-10-24
946,7,2,58.44,0,2025-10-24
947,7,3,7.0,2,2025-10-24
948,7,4,0.7,18,2025-10-24
949,7,5,1.0,10,2025-10-24
950,7,1,9.38,2,2025-10-25
951,7,2,151.97,0,2025-10-25
952,7,3,5.0,3,2025-10-25
953,7,4,1.45,12,2025-10-25
954,7,5,4.0,4,2025-10-25
955,7,1,5.64,1,2025-10-26
956,7,2,74.92,0,2025-10-26
957,7,3,8.0,2,2025-10-26
958,7,4,1.01,15,2025-10-26
959,7,5,1.0,10,2025-10-26
960,7,1,2.77,1,2025-10-27
961,7,2,52.5,0,2025-10-27
962,7,3,10.0,2,2025-10-27
963,7,4,1.12,14,2025-10-27
964,7,5,2.0,7,2025-10-27
965,7,1,16.92,3,2025-10-28
966,7,2,154.7,0,2025-10-28
967,7,3,4.0,4,2025-10-28
968,7,4,0.44,21,2025-10-28
969,7,5,1.0,10,2025-10-28
970,7,1,2.95,1,2025-10-29
971,7,2,84.37,0,2025-10-29
972,7,3,3.0,5,2025-10-29
973,7,4,1.69,11,2025-10-29
974,7,5,2.0,7,2025-10-29
975,7,1,7.93,2,2025-10-30
976,7,2,73.57,0,2025-10-30
977,7,3,6.0,3,2025-10-30
978,7,4,1.99,10,2025-10-30
979,7,5,2.0,7,2025-10-30
980,7,1,1.98,0,2025-10-31
981,7,2,131.5,0,2025-10-31
982,7,3,5.0,3,2025-10-31
983,7,4,1.65,11,2025-10-31
984,7,5,1.0,10,2025-10-31
985,7,1,9.45,2,2025-11-01
986,7,2,151.29,0,2025-11-01
987,7,3,7.0,2,2025-11-01
988,7,4,1.06,15,2025-11-01
989,7,7,1.0,2,2025-11-01
990,7,1,4.31,1,2025-11-02
991,7,2,35.42,0,2025-11-02
992,7,3,9.0,2,2025-11-02
993,7,4,1.2,14,2025-11-02
994,7,1,2.44,0,2025-11-03
995,7,2,50.53,0,2025-11-03
996,7,3,10.0,2,2025-11-03
997,7,4,1.65,11,2025-11-03
998,7,5,3.0,5,2025-11-03
999,7,1,10.0,2,2025-11-04
1000,7,2,101.13,0,2025-11-04
1001,7,3,10.0,2,2025-11-04
1002,7,4,1.18,14,2025-11-04
1003,7,5,1.0,10,2025-11-04
1004,7,1,0.03,0,2025-11-05
1005,7,2,69.98,0,2025-11-05
1006,7,3,9.0,2,2025-11-05
1007,7,4,1.01,15,2025-11-05
1008,7,5,5.0,3,2025-11-05
1009,7,1,7.21,1,2025-11-06
1010,7,2,172.08,0,2025-11-06
1011,7,3,8.0,2,2025-11-06
1012,7,4,1.16,14,2025-11-06
1013,7,5,4.0,4,2025-11-06
1014,8,1,9.4,2,2025-10-08
1015,8,2,118.06,0,2025-10-08
1016,8,3,5.0,3,2025-10-08
1017,8,4,0.73,17,2025-10-08
1018,8,1,4.82,1,2025-10-09
1019,8,2,121.71,0,2025-10-09
1020,8,3,1.0,10,2025-10-09
1021,8,4,1.61,11,2025-10-09
1022,8,5,5.0,3,2025-10-09
1023,8,1,7.05,1,2025-10-10
1024,8,2,67.55,0,2025-10-10
1025,8,3,10.0,2,2025-10-10
1026,8,4,0.6,19,2025-10-10
1027,8,5,5.0,3,2025-10-10
1028,8,1,12.63,3,2025-10-11
1029,8,2,147.95,0,2025-10-11
1030,8,3,1.0,10,2025-10-11
1031,8,4,1.52,12,2025-10-11
1032,8,5,3.0,5,2025-10-11
1033,8,1,15.82,3,2025-10-12
1034,8,2,160.58,0,2025-10-12
1035,8,3,5.0,3,2025-10-12
1036,8,4,1.89,10,2025-10-12
1037,8,5,4.0,4,2025-10-12
1038,8,1,9.47,2,2025-10-13
1039,8,2,16.23,1,2025-10-13
1040,8,3,10.0,2,2025-10-13
1041,8,4,0.62,18,2025-10-13
1042,8,5,2.0,7,2025-10-13
1043,8,1,13.11,3,2025-10-14
1044,8,2,56.45,0,2025-10-14
1045,8,3,5.0,3,2025-10-14
1046,8,4,1.04,15,2025-10-14
1047,8,5,3.0,5,2025-10-14
1048,8,1,7.73,2,2025-10-15
1049,8,2,175.53,0,2025-10-15
1050,8,3,7.0,2,2025-10-15
1051,8,4,1.48,12,2025-10-15
1052,8,5,2.0,7,2025-10-15
1053,8,1,16.02,3,2025-10-16
1054,8,2,133.6,0,2025-10-16
1055,8,3,1.0,10,2025-10-16
1056,8,4,1.03,15,2025-10-16
1057,8,5,1.0,10,2025-10-16
1058,8,1,1.6,0,2025-10-17
1059,8,2,122.36,0,2025-10-17
1060,8,3,4.0,4,2025-10-17
1061,8,4,1.06,15,2025-10-17
1062,8,5,5.0,3,2025-10-17
1063,8,1,7.03,1,2025-10-18
1064,8,2,17.2,1,2025-10-18
1065,8,3,5.0,3,2025-10-18
1066,8,4,1.35,13,2025-10-18
1067,8,5,3.0,5,2025-10-18
1068,8,1,18.96,4,2025-10-19
1069,8,2,22.76,0,2025-10-19
1070,8,3,10.0,2,2025-10-19
1071,8,4,0.99,15,2025-10-19
1072,8,5,4.0,4,2025-10-19
1073,8,1,19.06,4,2025-10-20
1074,8,2,34.27,0,2025-10-20
1075,8,3,9.0,2,2025-10-20
1076,8,4,1.45,12,2025-10-20
1077,8,5,3.0,5,2025-10-20
1078,8,1,15.57,3,2025-10-21
1079,8,2,72.28,0,2025-10-21
1080,8,3,6.0,3,2025-10-21
1081,8,4,1.91,10,2025-10-21
1082,8,1,18.98,4,2025-10-22
1083,8,2,73.24,0,2025-10-22
1084,8,3,1.0,10,2025-10-22
1085,8,4,1.28,13,2025-10-22
1086,8,5,4.0,4,2025-10-22
1087,8,1,5.57,1,2025-10-23
1088,8,2,173.29,0,2025-10-23
1089,8,4,1.55,12,2025-10-23
1090,8,5,3.0,5,2025-10-23
1091,8,1,2.36,0,2025-10-24
1092,8,2,141.74,0,2025-10-24
1093,8,3,7.0,2,2025-10-24
1094,8,4,0.66,18,2025-10-24
1095,8,5,4.0,4,2025-10-24
1096,8,1,9.82,2,2025-10-25
1097,8,2,30.85,0,2025-10-25
1098,8,3,1.0,10,2025-10-25
1099,8,4,1.07,15,2025-10-25
1100,8,5,5.0,3,2025-10-25
1101,8,1,13.64,3,2025-10-26
1102,8,2,153.74,0,2025-10-26
1103,8,3,5.0,3,2025-10-26
1104,8,4,1.44,12,2025-10-26
1105,8,5,5.0,3,2025-10-26
1106,8,1,17.83,4,2025-10-27
1107,8,2,154.73,0,2025-10-27
1108,8,3,10.0,2,2025-10-27
1109,8,4,0.6,19,2025-10-27
1110,8,5,2.0,7,2025-10-27
1111,8,1,4.02,1,2025-10-28
1112,8,2,33.61,0,2025-10-28
1113,8,3,7.0,2,2025-10-28
1114,8,4,0.34,22,2025-10-28
1115,8,5,4.0,4,2025-10-28
1116,8,1,19.66,4,2025-10-29
1117,8,2,32.06,0,2025-10-29
1118,8,3,1.0,10,2025-10-29
1119,8,4,0.41,21,2025-10-29
1120,8,5,3.0,5,2025-10-29
1121,8,1,10.51,2,2025-10-30
1122,8,2,140.76,0,2025-10-30
1123,8,3,9.0,2,2025-10-30
1124,8,4,0.43,21,2025-10-30
1125,8,5,2.0,7,2025-10-30
1126,8,1,13.6,3,2025-10-31
1127,8,2,68.57,0,2025-10-31
1128,8,3,8.0,2,2025-10-31
1129,8,4,1.39,13,2025-10-31
1130,8,5,1.0,10,2025-10-31
1131,8,1,10.06,2,2025-11-01
1132,8,2,157.6,0,2025-11-01
1133,8,3,1.0,10,2025-11-01
1134,8,4,1.18,14,2025-11-01
1135,8,5,2.0,7,2025-11-01
1136,8,1,14.19,3,2025-11-02
1137,8,2,68.82,0,2025-11-02
1138,8,3,8.0,2,2025-11-02
1139,8,4,1.82,11,2025-11-02
1140,8,1,11.02,2,2025-11-03
1141,8,2,31.28,0,2025-11-03
1142,8,3,4.0,4,2025-11-03
1143,8,4,1.34,13,2025-11-03
1144,8,1,18.83,4,2025-11-04
1145,8,2,36.21,0,2025-11-04
1146,8,3,10.0,2,2025-11-04
1147,8,4,1.36,13,2025-11-04
1148,8,5,4.0,4,2025-11-04
1149,8,1,0.82,0,2025-11-05
1150,8,2,156.84,0,2025-11-05
1151,8,3,1.0,10,2025-11-05
1152,8,4,0.38,22,2025-11-05
1153,8,5,5.0,3,2025-11-05
1154,8,1,4.22,1,2025-11-06
1155,8,2,107.26,0,2025-11-06
1156,8,3,9.0,2,2025-11-06
1157,8,4,1.39,13,2025-11-06
1158,8,5,3.0,5,2025-11-06
1159,9,1,12.84,3,2025-10-08
1160,9,2,61.36,0,2025-10-08
1161,9,3,3.0,5,2025-10-08
1162,9,4,1.67,11,2025-10-08
1163,9,5,5.0,3,2025-10-08
1164,9,1,13.77,3,2025-10-09
1165,9,2,36.87,0,2025-10-09
1166,9,3,6.0,3,2025-10-09
1167,9,4,1.12,14,2025-10-09
1168,9,5,1.0,10,2025-10-09
1169,9,1,17.23,3,2025-10-10
1170,9,2,64.28,0,2025-10-10
1171,9,3,5.0,3,2025-10-10
1172,9,4,1.96,10,2025-10-10
1173,9,5,1.0,10,2025-10-10
1174,9,1,2.12,0,2025-10-11
1175,9,2,51.1,0,2025-10-11
1176,9,3,1.0,10,2025-10-11
1177,9,4,0.75,17,2025-10-11
1178,9,5,1.0,10,2025-10-11
1179,9,1,18.91,4,2025-10-12
1180,9,2,156.91,0,2025-10-12
1181,9,3,6.0,3,2025-10-12
1182,9,4,0.72,17,2025-10-12
1183,9,5,1.0,10,2025-10-12
1184,9,1,14.42,3,2025-10-13
1185,9,2,42.27,0,2025-10-13
1186,9,3,2.0,7,2025-10-13
1187,9,4,1.15,14,2025-10-13
1188,9,5,4.0,4,2025-10-13
1189,9,1,9.95,2,2025-10-14
1190,9,2,25.31,0,2025-10-14
1191,9,3,6.0,3,2025-10-14
1192,9,4,1.16,14,2025-10-14
1193,9,5,1.0,10,2025-10-14
1194,9,1,1.01,0,2025-10-15
1195,9,2,94.13,0,2025-10-15
1196,9,3,10.0,2,2025-10-15
1197,9,4,1.44,12,2025-10-15
1198,9,5,2.0,7,2025-10-15
1199,9,1,8.62,2,2025-10-16
1200,9,2,160.02,0,2025-10-16
1201,9,3,5.0,3,2025-10-16
1202,9,4,1.6,12,2025-10-16
1203,9,5,2.0,7,2025-10-16
1204,9,1,11.24,2,2025-10-17
1205,9,2,71.63,0,2025-10-17
1206,9,3,4.0,4,2025-10-17
1207,9,4,0.43,21,2025-10-17
1208,9,5,4.0,4,2025-10-17
1209,9,1,16.51,3,2025-10-18
1210,9,2,115.95,0,2025-10-18
1211,9,3,9.0,2,2025-10-18
1212,9,4,0.5,20,2025-10-18
1213,9,1,6.78,1,2025-10-19
1214,9,2,169.62,0,2025-10-19
1215,9,3,2.0,7,2025-10-19
1216,9,4,0.64,18,2025-10-19
1217,9,5,4.0,4,2025-10-19
1218,9,1,0.78,0,2025-10-20
1219,9,2,131.31,0,2025-10-20
1220,9,3,7.0,2,2025-10-20
1221,9,4,1.18,14,2025-10-20
1222,9,5,1.0,10,2025-10-20
1223,9,1,6.56,1,2025-10-21
1224,9,2,114.22,0,2025-10-21
1225,9,3,2.0,7,2025-10-21
1226,9,4,0.97,15,2025-10-21
1227,9,5,4.0,4,2025-10-21
1228,9,1,6.73,1,2025-10-22
1229,9,2,150.81,0,2025-10-22
1230,9,3,8.0,2,2025-10-22
1231,9,4,1.13,14,2025-10-22
1232,9,5,4.0,4,2025-10-22
1233,9,1,7.37,1,2025-10-23
1234,9,2,124.55,0,2025-10-23
1235,9,3,6.0,3,2025-10-23
1236,9,4,1.29,13,2025-10-23
1237,9,5,5.0,3,2025-10-23
1238,9,1,11.94,2,2025-10-24
1239,9,2,55.14,0,2025-10-24
1240,9,3,10.0,2,2025-10-24
1241,9,4,1.63,11,2025-10-24
1242,9,5,4.0,4,2025-10-24
1243,9,1,11.67,2,2025-10-25
1244,9,2,38.99,0,2025-10-25
1245,9,3,10.0,2,2025-10-25
1246,9,4,1.53,12,2025-10-25
1247,9,5,3.0,5,2025-10-25
1248,9,1,0.63,0,2025-10-26
1249,9,2,171.19,0,2025-10-26
1250,9,3,1.0,10,2025-10-26
1251,9,4,0.62,18,2025-10-26
1252,9,5,3.0,5,2025-10-26
1253,9,1,13.81,3,2025-10-27
1254,9,2,79.76,0,2025-10-27
1255,9,3,9.0,2,2025-10-27
1256,9,4,1.86,10,2025-10-27
1257,9,5,5.0,3,2025-10-27
1258,9,1,10.37,2,2025-10-28
1259,9,2,105.35,0,2025-10-28
1260,9,3,10.0,2,2025-10-28
1261,9,4,1.11,14,2025-10-28
1262,9,5,3.0,5,2025-10-28
1263,9,1,18.24,4,2025-10-29
1264,9,2,68.2,0,2025-10-29
1265,9,3,5.0,3,2025-10-29
1266,9,4,1.45,12,2025-10-29
1267,9,5,5.0,3,2025-10-29
1268,9,1,5.29,1,2025-10-30
1269,9,2,92.31,0,2025-10-30
1270,9,3,3.0,5,2025-10-30
1271,9,4,0.77,17,2025-10-30
1272,9,5,2.0,7,2025-10-30
1273,9,1,5.95,1,2025-10-31
1274,9,2,59.13,0,2025-10-31
1275,9,3,3.0,5,2025-10-31
1276,9,4,1.47,12,2025-10-31
1277,9,5,3.0,5,2025-10-31
1278,9,1,18.67,4,2025-11-01
1279,9,2,145.22,0,2025-11-01
1280,9,3,4.0,4,2025-11-01
1281,9,4,0.79,17,2025-11-01
1282,9,5,4.0,4,2025-11-01
1283,9,1,19.6,4,2025-11-02
1284,9,2,149.12,0,2025-11-02
1285,9,3,2.0,7,2025-11-02
1286,9,4,0.79,17,2025-11-02
1287,9,5,2.0,7,2025-11-02
1288,9,1,18.48,4,2025-11-03
1289,9,2,121.52,0,2025-11-03
1290,9,3,7.0,2,2025-11-03
1291,9,4,0.66,18,2025-11-03
1292,9,5,4.0,4,2025-11-03
1293,9,1,5.43,1,2025-11-04
1294,9,2,28.57,0,2025-11-04
1295,9,3,9.0,2,2025-11-04
1296,9,4,0.71,18,2025-11-04
1297,9,1,12.76,3,2025-11-05
1298,9,2,18.92,1,2025-11-05
1299,9,3,6.0,3,2025-11-05
1300,9,4,0.86,16,2025-11-05
1301,9,5,3.0,5,2025-11-05
1302,9,1,0.1,0,2025-11-06
1303,9,2,103.56,0,2025-11-06
1304,9,3,2.0,7,2025-11-06
1305,9,4,0.99,15,2025-11-06
1306,9,5,3.0,5,2025-11-06
1307,10,1,19.28,4,2025-10-08
1308,10,2,64.6,0,2025-10-08
1309,10,3,10.0,2,2025-10-08
1310,10,4,0.4,21,2025-10-08
1311,10,1,14.77,3,2025-10-09
1312,10,2,154.56,0,2025-10-09
1313,10,4,1.85,11,2025-10-09
1314,10,5,1.0,10,2025-10-09
1315,10,1,18.68,4,2025-10-10
1316,10,2,16.18,1,2025-10-10
1317,10,3,6.0,3,2025-10-10
1318,10,4,1.64,11,2025-10-10
1319,10,5,1.0,10,2025-10-10
1320,10,1,18.52,4,2025-10-11
1321,10,2,159.05,0,2025-10-11
1322,10,4,0.81,17,2025-10-11
1323,10,5,4.0,4,2025-10-11
1324,10,1,5.69,1,2025-10-12
1325,10,2,178.15,0,2025-10-12
1326,10,3,8.0,2,2025-10-12
1327,10,4,1.19,14,2025-10-12
1328,10,5,1.0,10,2025-10-12
1329,10,1,3.86,1,2025-10-13
1330,10,2,29.15,0,2025-10-13
1331,10,3,2.0,7,2025-10-13
1332,10,4,1.54,12,2025-10-13
1333,10,5,5.0,3,2025-10-13
1334,10,1,14.73,3,2025-10-14
1335,10,2,144.43,0,2025-10-14
1336,10,3,9.0,2,2025-10-14
1337,10,4,1.45,12,2025-10-14
1338,10,5,1.0,10,2025-10-14
1339,10,1,17.94,4,2025-10-15
1340,10,2,150.59,0,2025-10-15
1341,10,3,8.0,2,2025-10-15
1342,10,4,0.86,16,2025-10-15
1343,10,5,3.0,5,2025-10-15
1344,10,1,2.81,1,2025-10-16
1345,10,2,65.01,0,2025-10-16
1346,10,3,3.0,5,2025-10-16
1347,10,4,0.31,23,2025-10-16
1348,10,5,3.0,5,2025-10-16
1349,10,1,19.08,4,2025-10-17
1350,10,2,61.33,0,2025-10-17
1351,10,3,9.0,2,2025-10-17
1352,10,4,0.32,23,2025-10-17
1353,10,5,5.0,3,2025-10-17
1354,10,1,13.36,3,2025-10-18
1355,10,2,89.12,0,2025-10-18
1356,10,3,2.0,7,2025-10-18
1357,10,4,0.99,15,2025-10-18
1358,10,5,4.0,4,2025-10-18
1359,10,1,15.4,3,2025-10-19
1360,10,2,127.35,0,2025-10-19
1361,10,3,10.0,2,2025-10-19
1362,10,4,1.86,10,2025-10-19
1363,10,5,2.0,7,2025-10-19
1364,10,1,19.15,4,2025-10-20
1365,10,2,91.29,0,2025-10-20
1366,10,3,7.0,2,2025-10-20
1367,10,4,1.57,12,2025-10-20
1368,10,5,4.0,4,2025-10-20
1369,10,1,18.26,4,2025-10-21
1370,10,2,138.75,0,2025-10-21
1371,10,3,10.0,2,2025-10-21
1372,10,4,1.7,11,2025-10-21
1373,10,5,1.0,10,2025-10-21
1374,10,1,15.75,3,2025-10-22
1375,10,2,99.34,0,2025-10-22
1376,10,3,8.0,2,2025-10-22
1377,10,4,1.5,12,2025-10-22
1378,10,1,16.58,3,2025-10-23
1379,10,2,163.49,0,2025-10-23
1380,10,3,3.0,5,2025-10-23
1381,10,4,1.27,13,2025-10-23
1382,10,5,1.0,10,2025-10-23
1383,10,1,8.84,2,2025-10-24
1384,10,2,125.65,0,2025-10-24
1385,10,3,9.0,2,2025-10-24
1386,10,4,1.13,14,2025-10-24
1387,10,5,4.0,4,2025-10-24
1388,10,1,2.64,1,2025-10-25
1389,10,2,80.62,0,2025-10-25
1390,10,3,9.0,2,2025-10-25
1391,10,4,0.4,21,2025-10-25
1392,10,5,3.0,5,2025-10-25
1393,10,1,0.44,0,2025-10-26
1394,10,2,53.26,0,2025-10-26
1395,10,4,1.57,12,2025-10-26
1396,10,5,4.0,4,2025-10-26
1397,10,1,14.01,3,2025-10-27
1398,10,2,102.0,0,2025-10-27
1399,10,4,1.89,10,2025-10-27
1400,10,1,5.74,1,2025-10-28
1401,10,2,40.6,0,2025-10-28
1402,10,3,2.0,7,2025-10-28
1403,10,4,1.6,12,2025-10-28
1404,10,5,5.0,3,2025-10-28
1405,10,1,19.86,4,2025-10-29
1406,10,2,75.02,0,2025-10-29
1407,10,3,6.0,3,2025-10-29
1408,10,4,0.94,15,2025-10-29
1409,10,5,5.0,3,2025-10-29
1410,10,1,2.66,1,2025-10-30
1411,10,2,156.25,0,2025-10-30
1412,10,3,1.0,10,2025-10-30
1413,10,4,0.6,19,2025-10-30
1414,10,5,4.0,4,2025-10-30
1415,10,1,19.57,4,2025-10-31
1416,10,2,151.92,0,2025-10-31
1417,10,4,1.96,10,2025-10-31
1418,10,5,3.0,5,2025-10-31
1419,10,1,10.64,2,2025-11-01
1420,10,2,149.97,0,2025-11-01
1421,10,3,3.0,5,2025-11-01
1422,10,4,1.08,14,2025-11-01
1423,10,5,1.0,10,2025-11-01
1424,10,1,14.5,3,2025-11-02
1425,10,2,29.18,0,2025-11-02
1426,10,3,10.0,2,2025-11-02
1427,10,4,1.01,15,2025-11-02
1428,10,1,11.88,2,2025-11-03
1429,10,2,85.89,0,2025-11-03
1430,10,3,10.0,2,2025-11-03
1431,10,4,1.5,12,2025-11-03
1432,10,1,8.78,2,2025-11-04
1433,10,2,101.76,0,2025-11-04
1434,10,4,0.54,20,2025-11-04
1435,10,5,2.0,7,2025-11-04
1436,10,1,11.52,2,2025-11-05
1437,10,2,108.17,0,2025-11-05
1438,10,3,10.0,2,2025-11-05
1439,10,4,1.69,11,2025-11-05
1440,10,5,1.0,10,2025-11-05
1441,10,1,13.2,3,2025-11-06
1442,10,2,47.58,0,2025-11-06
1443,10,3,4.0,4,2025-11-06
1444,10,4,0.77,17,2025-11-06
1445,10,5,4.0,4,2025-11-06
1446,11,1,18.23,4,2025-10-08
